RETURN_O_ID;RETURN_O_ENTRY_D;RETURN_O_CARRIER_ID;Timestamp,N;Repetition;TimeInMsec;DataSetSizeInByte;DataSetSizeInGigaByte
9198108,1341907876,1,1485518184,130870000,3,413612308;5758280000;5.362816
9198108,1341907876,1,1485518195,130870000,4,429677988;5758280000;5.362816
9198108,1341907876,1,1485518206,130870000,5,407317151;5758280000;5.362816
9198108,1341907876,1,1485518217,130870000,6,406257508;5758280000;5.362816
9198108,1341907876,1,1485518228,130870000,7,400349892;5758280000;5.362816
9198108,1341907876,1,1485518239,130870000,8,405788405;5758280000;5.362816
9198108,1341907876,1,1485518250,130870000,9,405545020;5758280000;5.362816
9198108,1341907876,1,1485518261,130870000,10,420570983;5758280000;5.362816
9198108,1341907876,1,1485518272,130870000,11,419922707;5758280000;5.362816
9198108,1341907876,1,1485518282,130870000,12,399803583;5758280000;5.362816
9198108,1341907876,1,1485518293,130870000,13,405109214;5758280000;5.362816
9198108,1341907876,1,1485518304,130870000,14,399778055;5758280000;5.362816
9198108,1341907876,1,1485518315,130870000,15,423099415;5758280000;5.362816
9198108,1341907876,1,1485518326,130870000,16,413586199;5758280000;5.362816
9198108,1341907876,1,1485518337,130870000,17,404925767;5758280000;5.362816
9198108,1341907876,1,1485518348,130870000,18,418942538;5758280000;5.362816
9198108,1341907876,1,1485518358,130870000,19,404663925;5758280000;5.362816
7841403,349835998,6,1485518370,140860000,0,446262670;6197840000;5.772188
7841403,349835998,6,1485518382,140860000,1,441442969;6197840000;5.772188
7841403,349835998,6,1485518393,140860000,2,452341927;6197840000;5.772188
7841403,349835998,6,1485518405,140860000,3,434392747;6197840000;5.772188
7841403,349835998,6,1485518417,140860000,4,430364220;6197840000;5.772188
7841403,349835998,6,1485518429,140860000,5,463288423;6197840000;5.772188
7841403,349835998,6,1485518440,140860000,6,430423731;6197840000;5.772188
7841403,349835998,6,1485518452,140860000,7,440525175;6197840000;5.772188
7841403,349835998,6,1485518464,140860000,8,436082707;6197840000;5.772188
7841403,349835998,6,1485518476,140860000,9,446705649;6197840000;5.772188
7841403,349835998,6,1485518487,140860000,10,444438752;6197840000;5.772188
7841403,349835998,6,1485518499,140860000,11,430306529;6197840000;5.772188
7841403,349835998,6,1485518511,140860000,12,445002184;6197840000;5.772188
7841403,349835998,6,1485518522,140860000,13,431057404;6197840000;5.772188
7841403,349835998,6,1485518534,140860000,14,466221551;6197840000;5.772188
7841403,349835998,6,1485518546,140860000,15,433817331;6197840000;5.772188
7841403,349835998,6,1485518557,140860000,16,450589774;6197840000;5.772188
7841403,349835998,6,1485518569,140860000,17,446622138;6197840000;5.772188
7841403,349835998,6,1485518581,140860000,18,434844030;6197840000;5.772188
7841403,349835998,6,1485518593,140860000,19,443937422;6197840000;5.772188
8871821,899479940,4,1485518605,150850000,0,490432696;6637400000;6.181561
8871821,899479940,4,1485518618,150850000,1,465877532;6637400000;6.181561
8871821,899479940,4,1485518630,150850000,2,487588231;6637400000;6.181561
8871821,899479940,4,1485518643,150850000,3,465397102;6637400000;6.181561
8871821,899479940,4,1485518655,150850000,4,463475271;6637400000;6.181561
8871821,899479940,4,1485518668,150850000,5,460708032;6637400000;6.181561
8871821,899479940,4,1485518680,150850000,6,460914342;6637400000;6.181561
8871821,899479940,4,1485518693,150850000,7,464804345;6637400000;6.181561
8871821,899479940,4,1485518705,150850000,8,476782874;6637400000;6.181561
8871821,899479940,4,1485518718,150850000,9,486195755;6637400000;6.181561
8871821,899479940,4,1485518730,150850000,10,491784240;6637400000;6.181561
8871821,899479940,4,1485518743,150850000,11,460925845;6637400000;6.181561
8871821,899479940,4,1485518755,150850000,12,481379618;6637400000;6.181561
8871821,899479940,4,1485518768,150850000,13,513022122;6637400000;6.181561
8871821,899479940,4,1485518780,150850000,14,465267260;6637400000;6.181561
