timestamp;NumberOfCustomers;CurrentRepetition;DurationQ1SingleThreaded;DurationQ2SingleThreaded;DurationQ3SingleThreaded;DurationQ1MultiThreaded;DurationQ2MultiThreaded;DurationQ3MultiThreaded;dataSetSizeCustomersInByte;dataSetSizeItemsInByte;dataSetSizeJoinTableInByte;NumberOfRecordsToProcess;Q1NumRecordsToProcess;Unset1;Q1NumRecordToProcessedDeRefSize;Q2NumRecordsToProcess;Unset2;Q2NumRecordToProcessedDeRefSize;Q3NumRecordsToProcess;Unset3;Q3NumRecordToProcessedDeRefSize;Q1GBpsecSingleThreaded;Q2GBpsecSingleThreaded;Q3GBpsecSingleThreaded;Q1GBpsecMultiThreaded;Q2GBpsecMultiThreaded;Q3GBpsecMultiThreaded;Type;Platform;ProcessVmSize
1486192406;70066648;14;0;1395;17884672;0;1446;5529752;7847464576;1569492864;392373216;49046652;0;0;0;49046652;0;80;49046652;0;8;0.000000;2812711.250000;21.939077;0.000000;2713507.750000;70.956749;ColumnStore;Device;8.058594
1486192442;72533314;0;1314;6476649;38943008;438790;4818618;31388222;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.913242;0.002594;10.430282;0.002735;0.003486;12.940730;ColumnStore;Host;8.336914
1486192475;72533314;0;2079;1693344;95704093;404715;2168459;82537793;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.308802;0.009921;16.976767;0.011860;0.007747;19.684874;RowStore;Host;8.336914
1486192504;72533314;0;0;1306;18497638;0;1535;5717319;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;3110157.250000;21.958832;0.000000;2646166.250000;71.044930;ColumnStore;Device;8.336914
1486192540;72533314;1;1472;6467778;40323103;373752;6125713;31102241;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.815217;0.002597;10.073295;0.003211;0.002743;13.059719;ColumnStore;Host;8.336914
1486192573;72533314;1;2104;1752848;95798383;431292;2093952;78540585;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.281369;0.009584;16.960058;0.011129;0.008023;20.686707;RowStore;Host;8.336914
1486192605;72533314;1;0;1338;18098520;0;1578;5779323;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;3035774.000000;22.443079;0.000000;2574059.000000;70.282715;ColumnStore;Device;8.336914
1486192641;72533314;2;1442;6544261;39581356;499052;4509980;32226636;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.832178;0.002567;10.262067;0.002405;0.003725;12.604062;ColumnStore;Host;8.336914
1486192678;72533314;2;1955;1686071;94038465;405987;1976412;79885935;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.455243;0.009964;17.277464;0.011823;0.008500;20.338324;RowStore;Host;8.336914
1486192710;72533314;2;0;1317;18089231;0;3566;5712201;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;3084180.000000;22.454603;0.000000;1139053.625000;71.108582;ColumnStore;Device;8.336914
1486192747;72533314;3;1395;6445590;38869963;375928;5542351;31911139;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.860215;0.002606;10.449882;0.003192;0.003031;12.728675;ColumnStore;Host;8.336914
1486192780;72533314;3;1948;1674270;94625308;437194;2143294;79116846;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.464066;0.010034;17.170313;0.010979;0.007838;20.536030;RowStore;Host;8.336914
1486192812;72533314;3;0;1699;18098497;0;1498;5713954;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;2390738.750000;22.443110;0.000000;2711525.750000;71.086769;ColumnStore;Device;8.336914
1486192848;72533314;4;1373;6628360;39426379;385697;5183805;30977223;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.873999;0.002535;10.302405;0.003111;0.003241;13.112425;ColumnStore;Host;8.336914
1486192881;72533314;4;1859;1765387;94007135;443183;2058241;78976630;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.582033;0.009516;17.283220;0.010831;0.008162;20.572491;RowStore;Host;8.336914
1486192913;72533314;4;0;1333;18188159;0;1439;5732924;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;3047160.750000;22.332470;0.000000;2822700.000000;70.851540;ColumnStore;Device;8.336914
1486192949;72533314;5;1377;6450356;38927320;416795;4506800;31497207;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.871460;0.002605;10.434484;0.002879;0.003728;12.895954;ColumnStore;Host;8.336914
1486192981;72533314;5;2188;1781284;94913027;184199;2133671;79282299;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.193784;0.009431;17.118263;0.026059;0.007874;20.493176;RowStore;Host;8.336914
1486193013;72533314;5;0;1416;18102964;0;1586;5720656;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;2868549.000000;22.437569;0.000000;2561075.250000;71.003487;ColumnStore;Device;8.336914
1486193049;72533314;6;1507;6460752;38956381;443499;4165925;31535797;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.796284;0.002600;10.426701;0.002706;0.004033;12.880173;ColumnStore;Host;8.336914
1486193082;72533314;6;2016;1739476;94924036;395921;2077881;80121748;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.380952;0.009658;17.116278;0.012124;0.008085;20.278467;RowStore;Host;8.336914
1486193114;72533314;6;0;1412;18115343;0;1446;5723583;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;2876675.250000;22.422237;0.000000;2809035.500000;70.967178;ColumnStore;Device;8.336914
1486193150;72533314;7;1458;6663999;38757275;455452;4458612;30652245;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.823045;0.002521;10.480265;0.002635;0.003768;13.251445;ColumnStore;Host;8.336914
1486193183;72533314;7;1856;1696803;94556747;747343;2207471;78175164;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.586207;0.009901;17.182762;0.006423;0.007611;20.783405;RowStore;Host;8.336914
1486193215;72533314;7;0;1381;18091857;0;1398;5720847;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;2941249.500000;22.451347;0.000000;2905483.000000;71.001122;ColumnStore;Device;8.336914
1486193251;72533314;8;1331;6587687;39233769;385099;4902511;31158194;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.901578;0.002550;10.352983;0.003116;0.003427;13.036266;ColumnStore;Host;8.336914
1486193284;72533314;8;1794;1689918;95841109;451538;2164324;81181090;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.675585;0.009941;16.952497;0.010630;0.007762;20.013849;RowStore;Host;8.336914
1486193316;72533314;8;0;1634;18103482;0;1410;5716190;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;2485841.750000;22.436928;0.000000;2880755.500000;71.058960;ColumnStore;Device;8.336914
1486193352;72533314;9;1409;6521437;39749663;420438;4746071;31541452;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.851668;0.002576;10.218616;0.002854;0.003540;12.877864;ColumnStore;Host;8.336914
1486193385;72533314;9;1868;1687699;95453328;467270;2136532;80223331;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.569593;0.009954;17.021366;0.010272;0.007863;20.252789;RowStore;Host;8.336914
1486193417;72533314;9;0;1484;18125693;0;1318;5721354;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;2737106.000000;22.409435;0.000000;3081840.000000;70.994827;ColumnStore;Device;8.336914
1486193454;72533314;10;1374;6597567;39042143;446997;5118334;31706009;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.873362;0.002546;10.403796;0.002685;0.003282;12.811027;ColumnStore;Host;8.336914
1486193486;72533314;10;1905;1690249;95423637;436692;2063536;78650231;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.519685;0.009939;17.026663;0.010992;0.008141;20.657869;RowStore;Host;8.336914
1486193518;72533314;10;0;1404;18104802;0;1542;5722329;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;2893066.500000;22.435291;0.000000;2634154.000000;70.982727;ColumnStore;Device;8.336914
1486193555;72533314;11;1264;6496626;39050742;452173;3870765;31376532;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.949367;0.002586;10.401505;0.002654;0.004340;12.945551;ColumnStore;Host;8.336914
1486193587;72533314;11;1876;1736987;94765967;753460;1839070;81226152;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.558635;0.009672;17.144827;0.006371;0.009135;20.002745;RowStore;Host;8.336914
1486193620;72533314;11;0;1371;18087745;0;1358;5726726;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;2962702.500000;22.456450;0.000000;2991064.500000;70.928230;ColumnStore;Device;8.336914
1486193656;72533314;12;1461;6428843;39049041;406033;4204093;34811320;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.821355;0.002613;10.401959;0.002955;0.003996;11.668230;ColumnStore;Host;8.336914
1486193689;72533314;12;1959;1735556;94943077;467132;2071552;79184902;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.450230;0.009680;17.112844;0.010275;0.008110;20.518381;RowStore;Host;8.336914
1486193718;72533314;12;0;1329;18114750;0;1547;5785161;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;3056332.000000;22.422972;0.000000;2625640.250000;70.211792;ColumnStore;Device;8.336914
1486193754;72533314;13;1486;6499262;39144019;627659;5455584;31727799;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.807537;0.002585;10.376719;0.001912;0.003079;12.802228;ColumnStore;Host;8.336914
1486193791;72533314;13;2109;1672838;93888139;204830;2091733;84371079;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.275960;0.010043;17.305126;0.023434;0.008032;19.257145;RowStore;Host;8.336914
1486193823;72533314;13;0;1629;18088997;0;5106;5721481;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;2493471.500000;22.454895;0.000000;795508.250000;70.993248;ColumnStore;Device;8.336914
1486193860;72533314;14;1440;6432314;38997531;380773;6201575;31281093;8123731168;1624746112;1200;150;150;0;8;150;0;112;50773316;0;8;0.833333;0.002612;10.415698;0.003151;0.002709;12.985049;ColumnStore;Host;8.336914
1486193893;72533314;14;1973;1678688;93859369;445908;2098927;80744809;8123731168;1624746112;1200;150;150;0;32;150;0;112;50773316;0;32;2.432843;0.010008;17.310431;0.010765;0.008004;20.121988;RowStore;Host;8.336914
1486193925;72533314;14;0;1594;18116013;0;1373;5720926;8123731168;1624746112;406186528;50773316;0;0;0;50773316;0;80;50773316;0;8;0.000000;2548221.750000;22.421410;0.000000;2958387.000000;71.000137;ColumnStore;Device;8.336914
1486193962;74999980;0;1408;6426500;40427096;304744;4927800;32633313;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.852273;0.002614;10.389070;0.003938;0.003409;12.870281;ColumnStore;Host;8.615234
1486193996;74999980;0;2335;1776491;97846902;314763;1863819;81963207;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.055675;0.009457;17.169676;0.015250;0.009014;20.496996;RowStore;Host;8.615234
1486194029;74999980;0;0;1370;18684419;0;1736;5905010;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;3065692.750000;22.478615;0.000000;2419354.250000;71.126030;ColumnStore;Device;8.615234
1486194067;74999980;1;1438;6360990;41042757;289181;5334903;31768440;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.834492;0.002641;10.233229;0.004150;0.003149;13.220664;ColumnStore;Host;8.615234
1486194101;74999980;1;1654;1787324;98824079;837872;1908010;81469639;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.902056;0.009400;16.999901;0.005729;0.008805;20.621174;RowStore;Host;8.615234
1486194134;74999980;1;0;1275;18797084;0;1369;5915952;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;3294116.750000;22.343885;0.000000;3067932.000000;70.994476;ColumnStore;Device;8.615234
1486194172;74999980;2;1421;6470838;40302284;569234;5487480;32203504;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.844476;0.002596;10.421243;0.002108;0.003062;13.042056;ColumnStore;Host;8.615234
1486194206;74999980;2;2057;1754722;98847763;669748;2092937;80507586;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.333495;0.009574;16.995829;0.007167;0.008027;20.867594;RowStore;Host;8.615234
1486194239;74999980;2;0;1490;18868155;0;1481;5919047;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;2818791.000000;22.259722;0.000000;2835920.750000;70.957352;ColumnStore;Device;8.615234
1486194276;74999980;3;1558;6612556;40455627;271369;5432982;31670880;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.770218;0.002541;10.381742;0.004422;0.003092;13.261391;ColumnStore;Host;8.615234
1486194311;74999980;3;1730;1677655;97189165;435462;2142121;82069388;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.774567;0.010014;17.285873;0.011023;0.007843;20.470478;RowStore;Host;8.615234
1486194343;74999980;3;0;1490;18651816;0;1518;5925327;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;2818791.000000;22.517910;0.000000;2766797.750000;70.882149;ColumnStore;Device;8.615234
1486194381;74999980;4;1355;6442601;40676042;626522;5381832;32969840;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.885609;0.002608;10.325487;0.001915;0.003122;12.738913;ColumnStore;Host;8.615234
1486194415;74999980;4;1852;1920802;98195207;396000;1971997;81884254;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.591793;0.008746;17.108774;0.012121;0.008519;20.516760;RowStore;Host;8.615234
1486194445;74999980;4;0;2861;18744548;0;1421;5976906;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;1468017.750000;22.406509;0.000000;2955664.250000;70.270454;ColumnStore;Device;8.615234
1486194483;74999980;5;1479;6554374;41628852;235443;5507505;31903354;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.811359;0.002563;10.089154;0.005097;0.003050;13.164758;ColumnStore;Host;8.615234
1486194517;74999980;5;1729;1742650;97295597;473468;2047674;82754656;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.776171;0.009640;17.266964;0.010138;0.008204;20.300968;RowStore;Host;8.615234
1486194550;74999980;5;0;1409;18762245;0;1790;5907946;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;2980836.750000;22.385376;0.000000;2346368.000000;71.090683;ColumnStore;Device;8.615234
1486194588;74999980;6;1309;6488293;40647120;411707;6106298;31536877;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.916730;0.002589;10.332833;0.002915;0.002751;13.317739;ColumnStore;Host;8.615234
1486194622;74999980;6;1991;1679438;97203484;662148;1979525;81501115;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.410849;0.010003;17.283327;0.007249;0.008487;20.613211;RowStore;Host;8.615234
1486194655;74999980;6;0;1498;18728202;0;1401;5900575;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;2803737.750000;22.426065;0.000000;2997858.000000;71.179489;ColumnStore;Device;8.615234
1486194693;74999980;7;1266;6528001;40779846;412208;4149344;33084295;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.947867;0.002574;10.299202;0.002911;0.004049;12.694841;ColumnStore;Host;8.615234
1486194727;74999980;7;1792;1694047;98869235;255401;2149037;83115788;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.678571;0.009917;16.992138;0.018794;0.007817;20.212761;RowStore;Host;8.615234
1486194759;74999980;7;0;1644;18695573;0;2883;5891516;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;2554743.750000;22.465206;0.000000;1456815.375000;71.288933;ColumnStore;Device;8.615234
1486194796;74999980;8;1446;6497981;40548584;302963;4308151;31760652;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.829876;0.002585;10.357942;0.003961;0.003900;13.223907;ColumnStore;Host;8.615234
1486194838;74999980;8;1795;1787961;97804131;428519;2007653;84100247;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.674095;0.009396;17.177185;0.011201;0.008368;19.976156;RowStore;Host;8.615234
1486194873;74999980;8;0;1659;18756502;0;1413;5906824;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;2531645.000000;22.392231;0.000000;2972398.500000;71.104187;ColumnStore;Device;8.615234
1486194910;74999980;9;1299;6588850;40140575;304107;6211051;32080413;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.923788;0.002550;10.463225;0.003946;0.002705;13.092098;ColumnStore;Host;8.615234
1486194944;74999980;9;2262;1783076;98141740;676852;1445109;81829400;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.122016;0.009422;17.118093;0.007092;0.011625;20.530514;RowStore;Host;8.615234
1486194977;74999980;9;0;1326;18738091;0;1693;5908223;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;3167420.000000;22.414228;0.000000;2480802.750000;71.087349;ColumnStore;Device;8.615234
1486195015;74999980;10;1343;6492376;40359807;507571;4523903;32480892;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.893522;0.002588;10.406390;0.002364;0.003714;12.930676;ColumnStore;Host;8.615234
1486195049;74999980;10;1734;1765268;101465380;516934;2064300;82073515;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.768166;0.009517;16.557369;0.009286;0.008138;20.469450;RowStore;Host;8.615234
1486195082;74999980;10;0;1370;18733478;0;2856;5961838;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;3065692.750000;22.419750;0.000000;1470587.875000;70.448051;ColumnStore;Device;8.615234
1486195119;74999980;11;1390;6615041;40214433;267838;6450000;31711254;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.863309;0.002540;10.444010;0.004480;0.002605;13.244506;ColumnStore;Host;8.615234
1486195153;74999980;11;2170;1699565;98056325;681930;2055490;83907928;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.211982;0.009885;17.133005;0.007039;0.008173;20.021942;RowStore;Host;8.615234
1486195186;74999980;11;0;1405;18727547;0;1444;5959183;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;2989323.000000;22.426849;0.000000;2908586.500000;70.479446;ColumnStore;Device;8.615234
1486195223;74999980;12;1490;6436524;41201659;593422;5370608;32884000;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.805369;0.002610;10.193762;0.002022;0.003128;12.772165;ColumnStore;Host;8.615234
1486195258;74999980;12;1853;1767250;99182693;454613;1778545;81336060;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.590394;0.009506;16.938435;0.010558;0.009446;20.655039;RowStore;Host;8.615234
1486195291;74999980;12;0;4029;18713000;0;1500;5910705;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;1042442.000000;22.444286;0.000000;2799999.250000;71.057495;ColumnStore;Device;8.615234
1486195328;74999980;13;1328;6540463;40935308;210687;5355545;33833969;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.903614;0.002569;10.260089;0.005696;0.003137;12.413557;ColumnStore;Host;8.615234
1486195362;74999980;13;1723;1786453;97392069;225379;1489606;83663526;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.785839;0.009404;17.249859;0.021297;0.011278;20.080429;RowStore;Host;8.615234
1486195395;74999980;13;0;4353;18692360;0;1442;5903158;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;964851.562500;22.469069;0.000000;2912620.500000;71.148346;ColumnStore;Device;8.615234
1486195432;74999980;14;1379;6475811;40154756;262486;5326442;31204754;8399997760;1679999616;1200;150;150;0;8;150;0;112;52499988;0;8;0.870196;0.002594;10.459531;0.004572;0.003154;13.459484;ColumnStore;Host;8.615234
1486195470;74999980;14;1930;1675950;96921717;396561;1969243;80422677;8399997760;1679999616;1200;150;150;0;32;150;0;112;52499988;0;32;2.487047;0.010024;17.333572;0.012104;0.008531;20.889626;RowStore;Host;8.615234
1486195503;74999980;14;0;1259;18623348;0;1357;5865220;8399997760;1679999616;419999904;52499988;0;0;0;52499988;0;80;52499988;0;8;0.000000;3335980.000000;22.552330;0.000000;3095061.750000;71.608551;ColumnStore;Device;8.615234
1486195542;77466646;0;1650;6644416;41375604;628778;4795758;34677177;8676264352;1735252864;1200;150;150;0;8;150;0;112;54226652;0;8;0.727273;0.002528;10.484758;0.001908;0.003503;12.510050;ColumnStore;Host;8.893555
1486195585;77466646;0;1754;1716134;114990903;263981;1977817;87216062;8676264352;1735252864;1200;150;150;0;32;150;0;112;54226652;0;32;2.736602;0.009789;15.090349;0.018183;0.008494;19.896023;RowStore;Host;8.893555
1486195616;77466646;0;0;1355;19309568;0;1323;6094530;8676264352;1735252864;433813216;54226652;0;0;0;54226652;0;80;54226652;0;8;0.000000;3201573.250000;22.466232;0.000000;3279011.250000;71.180748;ColumnStore;Device;8.893555
1486195655;77466646;1;1607;6524524;41565567;418289;5364273;33443077;8676264352;1735252864;1200;150;150;0;8;150;0;112;54226652;0;8;0.746733;0.002575;10.436841;0.002869;0.003132;12.971690;ColumnStore;Host;8.893555
1486195690;77466646;1;1695;1770705;102898630;306326;1484511;85317418;8676264352;1735252864;1200;150;150;0;32;150;0;112;54226652;0;32;2.831858;0.009488;16.863710;0.015670;0.011317;20.338787;RowStore;Host;8.893555
1486195724;77466646;1;0;1410;19031773;0;1303;6006605;8676264352;1735252864;433813216;54226652;0;0;0;54226652;0;80;54226652;0;8;0.000000;3076689.250000;22.794157;0.000000;3329341.500000;72.222694;ColumnStore;Device;8.893555
1486195763;77466646;2;1585;6352520;41356840;298164;5548878;31962880;8676264352;1735252864;1200;150;150;0;8;150;0;112;54226652;0;8;0.757098;0.002645;10.489515;0.004025;0.003028;13.572408;ColumnStore;Host;8.893555
1486195798;77466646;2;1760;1753736;102711380;319840;1657459;84943558;8676264352;1735252864;1200;150;150;0;32;150;0;112;54226652;0;32;2.727273;0.009580;16.894455;0.015008;0.010136;20.428303;RowStore;Host;8.893555
1486195832;77466646;2;0;1331;19298504;0;1356;6088581;8676264352;1735252864;433813216;54226652;0;0;0;54226652;0;80;54226652;0;8;0.000000;3259302.750000;22.479113;0.000000;3199212.250000;71.250298;ColumnStore;Device;8.893555
1486195871;77466646;3;1755;6457911;41872143;264030;5458835;32791351;8676264352;1735252864;1200;150;150;0;8;150;0;112;54226652;0;8;0.683761;0.002601;10.360425;0.004545;0.003078;13.229500;ColumnStore;Host;8.893555
1486195906;77466646;3;2018;1701665;102258870;377186;2005165;84609163;8676264352;1735252864;1200;150;150;0;32;150;0;112;54226652;0;32;2.378593;0.009873;16.969215;0.012726;0.008378;20.509043;RowStore;Host;8.893555
1486195939;77466646;3;0;1354;19658126;0;1427;6093194;8676264352;1735252864;433813216;54226652;0;0;0;54226652;0;80;54226652;0;8;0.000000;3203938.000000;22.067883;0.000000;3040036.250000;71.196358;ColumnStore;Device;8.893555
1486195978;77466646;4;1555;6471623;42459100;286242;6103945;33062349;8676264352;1735252864;1200;150;150;0;8;150;0;112;54226652;0;8;0.771704;0.002596;10.217202;0.004192;0.002752;13.121065;ColumnStore;Host;8.893555
1486196013;77466646;4;1822;1749430;100823413;427890;1998813;85239212;8676264352;1735252864;1200;150;150;0;32;150;0;112;54226652;0;32;2.634468;0.009603;17.210812;0.011218;0.008405;20.357447;RowStore;Host;8.893555
1486196048;77466646;4;0;1387;19381583;0;1391;6140574;8676264352;1735252864;433813216;54226652;0;0;0;54226652;0;80;54226652;0;8;0.000000;3127708.750000;22.382753;0.000000;3118714.750000;70.647018;ColumnStore;Device;8.893555
1486196086;77466646;5;1498;6482562;41628365;293438;5554598;34935089;8676264352;1735252864;1200;150;150;0;8;150;0;112;54226652;0;8;0.801068;0.002592;10.421097;0.004089;0.003025;12.417694;ColumnStore;Host;8.893555
1486196121;77466646;5;1837;1784413;101436124;523655;2096653;86166487;8676264352;1735252864;1200;150;150;0;32;150;0;112;54226652;0;32;2.612956;0.009415;17.106852;0.009166;0.008013;20.138372;RowStore;Host;8.893555
1486196156;77466646;5;0;1335;19371372;0;1377;6131237;8676264352;1735252864;433813216;54226652;0;0;0;54226652;0;80;54226652;0;8;0.000000;3249537.000000;22.394554;0.000000;3150422.500000;70.754601;ColumnStore;Device;8.893555
1486196194;77466646;6;1530;6494007;41916481;482708;4202592;32890487;8676264352;1735252864;1200;150;150;0;8;150;0;112;54226652;0;8;0.784314;0.002587;10.349467;0.002486;0.003998;13.189626;ColumnStore;Host;8.893555
1486196229;77466646;6;2056;1767530;102058947;306071;1380965;84549091;8676264352;1735252864;1200;150;150;0;32;150;0;112;54226652;0;32;2.334630;0.009505;17.002457;0.015683;0.012165;20.523615;RowStore;Host;8.893555
1486196263;77466646;6;0;1294;19352237;0;1322;6130110;8676264352;1735252864;433813216;54226652;0;0;0;54226652;0;80;54226652;0;8;0.000000;3352497.750000;22.416697;0.000000;3281491.500000;70.767609;ColumnStore;Device;8.893555
1486196302;77466646;7;1583;6447864;42063825;414411;4725528;32602127;8676264352;1735252864;1200;150;150;0;8;150;0;112;54226652;0;8;0.758054;0.002606;10.313213;0.002896;0.003555;13.306285;ColumnStore;Host;8.893555
1486196337;77466646;7;1819;1901562;102843745;410508;2074294;83433854;8676264352;1735252864;1200;150;150;0;32;150;0;112;54226652;0;32;2.638813;0.008835;16.872711;0.011693;0.008099;20.797945;RowStore;Host;8.893555
1486196371;77466646;7;0;1310;19317169;0;1396;6105020;8676264352;1735252864;433813216;54226652;0;0;0;54226652;0;80;54226652;0;8;0.000000;3311551.000000;22.457392;0.000000;3107544.250000;71.058441;ColumnStore;Device;8.893555
1486196410;77466646;8;1614;6500762;42641983;412698;4173455;34939396;8676264352;1735252864;1200;150;150;0;8;150;0;112;54226652;0;8;0.743494;0.002584;10.173383;0.002908;0.004025;12.416162;ColumnStore;Host;8.893555
1486196449;77466646;8;1708;1812799;100793404;519979;1792779;83811304;8676264352;1735252864;1200;150;150;0;32;150;0;112;54226652;0;32;2.810305;0.009267;17.215937;0.009231;0.009371;20.704281;RowStore;Host;8.893555
1486196482;77466646;8;0;1533;19353991;0;1320;6110410;8676264352;1735252864;433813216;54226652;0;0;0;54226652;0;80;54226652;0;8;0.000000;2829831.500000;22.414663;0.000000;3286463.500000;70.995758;ColumnStore;Device;8.893555
1486196521;77466646;9;1506;6432505;42045394;263637;4568876;32560323;8676264352;1735252864;1200;150;150;0;8;150;0;112;54226652;0;8;0.796813;0.002612;10.317735;0.004552;0.003677;13.323370;ColumnStore;Host;8.893555
